codigoPostal|codigoSubPostal|descripcion|provincia
4301|12|EL QUEMADO|G
3736|2|GIRARDET|G
3741|8|GRANADERO GATICA|G
3741|9|HAASE|G
3736|3|HUCHU PAYANA|G
4350|3|KILOMETRO 546-MORENO|G
3741|10|KILOMETRO 606|G
4351|2|KM 680|G
3745|2|KILOMETRO 694|G
4351|3|KM 699|G
4351|4|KM 701|G
3740|1|LAGUNA BAYA|G
3736|4|LA PALOMA|G
4351|5|LAS RANDAS|G
4351|6|LAS TINAJAS|G
3745|3|LILO VIEJO|G
3741|11|MEJIA MIRAVAL|G
3741|12|HERNAN MEJIA MIRAVAL|G
4351|7|MISTOL PAMPA|G
3743|1|MONTE ALTO|G
3741|13|OTUMPA|G
4351|8|PAMPA MUYOJ|G
3745|4|PATAY|G
3745|5|PUNA|G
3740|2|QUIMILI|G
3736|5|ROVERSI|G
4353|7|SAN FELIPE|G
3740|3|SANTA JUSTINA|G
4351|9|SURIHUAYA|G
3743|2|TINTINA|G
3736|6|TRES MOJONES|G
4351|10|VILLA BRANA|G
4351|11|WEISBURD|G
5250|1|OJO DE AGUA|G
5251|1|AMBARGASTA|G
5251|2|AMIMAN|G
5255|2|BAEZ|G
5251|3|CAJON|G
5251|4|CHACRAS|G
5258|1|KILOMETRO 49|G
5255|3|KILOMETRO 301|G
5251|5|LA ISLA|G
5250|2|LAS AGUILAS|G
5250|3|LOS POZOS|G
5258|2|NEGRA MUERTA|G
5251|6|PAMPA GRANDE|G
5258|3|PIEDRA BLANCA|G
5251|7|SANTO DOMINGO|G
5255|4|SOL DE JULIO|G
5251|8|SURI POZO|G
4200|8|PELLEGRINI|G
4197|3|AHI VEREMOS|G
4197|4|ALGARROBAL VIEJO|G
4197|5|CAMPO GRANDE|G
4197|6|CHURQUI|G
4189|1|COPO VIEJO|G
4197|7|EL MOJON|G
4197|8|EL OJITO|G
4197|9|EL PORVENIR|G
4197|10|ESTEROS|G
4189|2|KM 797|G
4189|3|LA ALOJA|G
4197|11|LA FRAGUA|G
4189|4|LAS DELICIAS|G
4187|4|LAS PUERTAS|G
4189|5|LOS MOYAS|G
4197|12|NUEVA ESPERANZA|G
4189|6|POZO BETBEDER|G
4197|13|PUESTO NUEVO|G
4195|1|QUEBRACHO COTO|G
4197|14|QUEBRADA ESQUINA|G
4197|15|SAN GREGORIO|G
4189|7|SAN RAMON|G
4197|16|SANTO DOMINGO|G
4187|5|SESTEADERO|G
4197|17|SIETE ARBOLES|G
4197|18|TUSCA BAJADA|G
4189|8|VILLA MERCEDES|G
5253|1|BELGRANO|G
5255|5|CORONEL FERNANDEZ|G
5255|6|EL PARAISO|G
5251|9|HORCOS TUCUCUNA|G
4321|1|KILOMETRO 364|G
5257|1|KILOMETRO 370|G
5257|2|PUERTA DEL MONTE|G
5257|3|RAMA PASO|G
5257|4|RAMIREZ DE VELAZCO|G
5253|2|RIO VIEJO|G
5253|3|SAN CARLOS|G
5253|4|SAN FRANCISCO|G
5251|10|SANTA ANA|G
5253|5|SUMAMPA|G
5255|7|TACO POZO|G
5251|11|VILLA QUEBRACHOS|G
4225|3|RIO HONDO|G
4225|4|AMICHA|G
4201|8|ARAGONES|G
4225|5|BARRIALITO|G
4225|6|CHA#AR POZO|G
4304|2|ISLA DE LOS SOTELOS|G
4221|1|LA DONOSA|G
4306|5|LAS ABRAS-RIO HONDO|G
4221|2|LAS CEJAS|G
4201|9|LEZCANOS|G
4201|10|LOS NU#EZ|G
4221|3|MANSUPA|G
4201|11|NARANJITO|G
4225|7|PEREZ DE SURITA|G
4306|6|POZUELOS|G
4201|12|SAUZAL|G
4304|3|SOTELILLOS|G
4221|4|TINCO|G
4201|13|VILLA JIMENEZ|G
4223|1|VINARA|G
4220|1|TERMAS DE RIO HONDO|G
2341|1|COLONIA ALPINA|G
2354|5|LA VICTORIA|G
2354|6|PALO NEGRO|G
2354|7|SELVA|G
4313|3|ROBLES|G
4308|1|BELTRAN|G
4322|1|FERNANDEZ|G
4312|1|FORRES|G
4301|13|SANTO DOMINGO-ROBLES|G
4308|2|VILLA HIPOLITA|G
4301|14|VILLA ROBLES|G
4302|5|VILMER|G
4321|2|ANGA|G
4319|1|BARRANCAS|G
4321|3|BORDO PAMPA|G
4319|2|CHILCA JULIANA|G
4321|4|KILOMETRO 390|G
4319|3|LOS CERRILLOS|G
4321|5|LOS TELARES|G
4321|6|MALOTA|G
5257|5|PASO DE OSCARES|G
4319|4|PUENTE DEL SALADILLO|G
4332|3|RUBIA PASO|G
4319|5|SABAGASTA|G
4319|6|SALAVINA|G
4319|7|VACA HUMAN|G
4313|4|ATOJ POZO|G
4313|5|BARRANCA COLORADA|G
4313|6|BARRIAL ALTO|G
4313|7|BREA POZO|G
4315|3|CANADA SAN RAMON|G
4313|8|EL PUENTE-KM 473|G
4301|15|LA HIGUERA|G
4313|9|LOS GALLEGOS|G
4313|10|PUESTITO|G
4324|1|SAN JOSE DE LAS FLORES|G
4324|2|TABOADA|G
4313|11|TACOYOJ|G
4313|12|VILLA NUEVA|G
4302|6|SARMIENTO|G
4356|6|COLONIA SIEGEL|G
4324|3|GARZA|G
4354|5|HURITU HUASI|G
4206|7|SILIPICA|G
4206|8|ARRAGA|G
4208|6|KILOMETRO 112|G
4208|7|KILOMETRO 118|G
4208|8|KILOMETRO 120|G
4206|9|KILOMETRO 135|G
4206|10|NUEVA FRANCIA-KM 117|G
4201|14|PUESTO DEL MEDIO|G
4206|11|SIMBOL|G
4201|15|SUMAMAO|G
3708|1|CONCEPCION DEL BERMEJO|H
3712|12|LOS FRENTONES|H
3708|2|PAMPA DEL INFIERNO|H
3712|13|RIO MUERTO|H
3714|7|TACO POZO|H
3524|1|PTO BERMEJO|H
3518|1|CANCHA LARGA|H
3522|1|EL PALMAR|H
3522|2|GENERAL VEDIA|H
3526|1|KM 76 - RIO BERMEJO|H
3518|2|LAS PALOMAS|H
3524|2|PUERTO BERMEJO|H
3518|3|PUERTO LAS PALMAS|H
3524|3|TACUARI|H
3526|2|VELAZ|H
3524|4|YATAY|H
3500|1|COMANDANTE FERNANDEZ|H
3700|1|LEGUA CINCO|H
3700|2|PRESIDENC R SAENZ PE#A|H
3730|1|CHARATA|H
3731|1|MESON DE FIERRO|H
3730|2|PAMPA DEL CIELO|H
3731|2|TRES ESTACAS|H
3734|2|GANCEDO|H
3732|1|GENERAL PINEDO|H
3733|1|HERMOSO CAMPO|H
3733|2|ITIN|H
3731|3|PAMPA LANDRIEL|H
3733|3|CHOROTIS|H
3541|1|KILOMETRO 596|H
3541|2|SANTA SYLVINA|H
3733|4|VENADOS GRANDES|H
3733|5|ZUBERBUHLER|H
3718|1|CORZUELA|H
3514|1|HIVONNAIT|H
3514|2|KILOMETRO 518|H
3513|1|LA ELABORADORA|H
3514|3|LA ESCONDIDA|H
3514|4|LAPACHITO|H
3514|5|LA VERDE|H
3514|6|MAKALLE|H
3500|2|GENERAL GUEMES|H
3705|1|J J CASTELLI|H
3705|2|COLONIA PAMPA TOLOSA|H
3705|3|EL DIAMANTE|H
3634|1|EL PINTADO|H
3634|2|EL QUEBRACHAL|H
3700|3|EX FORTIN WARNES|H
3705|4|FORTIN ARENALES|H
3703|1|FORTIN LAVALLE|H
3705|5|LA ARMONIA|H
3705|6|LA CANGAYA|H
3534|1|LA ESPERANZA|H
3705|7|LA FIDELIDAD|H
3705|8|LA LIBERTAD|H
3705|9|MANANTIALES|H
3634|3|NUEVA POBLACION|H
3634|4|NUEVA POMPEYA|H
3705|10|PUNTA DE AGUA|H
3701|1|SN BERNARDO-GRL GUEMES|H
3634|5|TUNALES|H
3703|2|VILLA RIO BERMEJITO|H
3705|11|ZAPARINQUI|H
3500|3|INDEPENDENCIA|H
3706|1|AVIA TERAI|H
3716|1|CAMPO LARGO|H
3701|2|COLONIA JOSE MARMOL|H
3706|2|COLONIA M SARRATEA|H
3716|2|FORTIN LAS CHU#AS|H
3706|3|NAPENAY|H
3701|3|PAMPA GRANDE|H
3505|1|COLONIA POPULAR|H
3513|2|FORTIN CARDOSO|H
3514|7|GENERAL DONOVAN|H
3513|3|GENERAL OBLIGADO|H
3513|4|KILOMETRO 501|H
3514|8|LAGUNA BLANCA|H
3505|2|PUERTO BASTIANI|H
3505|3|PUERTO TIROL|H
3500|4|LDOR GRAL SAN MARTIN|H
3509|1|CAMPO EL BERMEJO|H
3509|2|CAMPO WINTER|H
3515|1|CIERVO PETIZO|H
3509|3|EL PERDIDO|H
3509|4|KILOMETRO 42|H
3509|5|KILOMETRO 48|H
3509|6|KILOMETRO 59|H
3509|7|KM 75|H
3507|1|LA EDUVIGES|H
3515|2|LAGUNA LIMPIA|H
3507|2|PAMPA ALMIRON|H
3531|1|PAMPA DEL INDIO|H
3511|1|PRESIDENCIA ROCA|H
3509|8|PUERTO ZAPALLAR|H
3507|3|SELVAS DE RIO DE ORO|H
3703|3|GIRASOL-PAMPA FLORIDA|H
3703|4|KILOMETRO 841|H
3703|5|KILOMETRO 884|H
3531|2|LA MATANZA|H
3703|6|TRES ISLETAS|H
3541|3|CORONEL DU GRATY|H
3541|4|CLOROMIRO DIAZ-PUEBLO|H
3543|1|ENRIQUE URIEN|H
3540|1|VILLA ANGELA|H
3722|1|EL TRIANGULO|H
3722|2|LAS BRE#AS|H
3722|3|POZO DEL INDIO|H
3701|4|LA CLOTILDE|H
3701|5|LA TIGRA|H
3701|6|SAN BERNARDO-O'HIGGINS|H
3536|1|PRESIDENC DE LA PLAZA|H
3536|2|COLONIA CNL BRANDSEN|H
3536|3|COLONIA SANTA ELENA|H
3532|1|FORTIN AGUILAR|H
3536|4|FORTIN CHAJA|H
3470|1|GUAYAIBI|H
3505|4|MARGARITA BELEN|H
3505|5|COLONIA BENITEZ|H
3532|2|LA CHIQUITA|H
3534|2|LA TAMBORA|H
3531|3|PAMPA VERDE|H
3530|1|QUITILIPI|H
3518|4|SAN FERNANDO|H
3503|1|BARRANQUERAS|H
3516|1|BASAIL|H
3505|6|COLONIA BARANDA|H
3505|7|CORONEL AVALOS|H
3514|9|FONTANA-CACUI|H
3501|1|LA LIGURIA|H
3505|8|MARIA SARA|H
3516|2|PARALELO 28|H
3503|2|PUERTO VILELAS|H
3500|5|RESISTENCIA|H
3514|10|RIO ARAZA|H
3518|5|VICENTINI|H
3503|3|VILLA FLORIDA|H
3543|2|KILOMETRO 520|H
3545|1|KILOMETRO 525|H
3545|2|KILOMETRO 530|H
3545|3|POZO COLORADO|H
3543|3|SAMUHU|H
3545|4|VILLA BERTHET|H
3515|3|CAPITAN SOLARI|H
3515|4|COLONIA ELISA|H
3515|5|COLONIAS UNIDAS|H
3514|11|KM 22-SGTO CABRAL|H
3514|12|KILOMETRO 29|H
2000|1|KILOMETRO 34|H
3514|13|KILOMETRO 38|H
3509|9|KILOMETRO 39|H
3515|6|KILOMETRO 575|H
3515|7|KILOMETRO 602|H
3515|8|LA DIFICULTAD|H
3515|9|LA PASTORIL|H
3515|10|LAS GARCITAS|H
3536|5|PASO DE OSO|H
3515|11|SALTO DE LA VIEJA|H
3513|5|TAPENAGA|H
3513|6|CHARADAI|H
3513|7|COTE LAI|H
3513|8|EL TUPI-KILOMETRO 474|H
3543|4|HAUMONIA|H
3513|9|HORQUIDEA|H
3513|10|KILOMETRO 8|H
3513|11|KILOMETRO 13|H
3543|5|KILOMETRO 498|H
3513|12|KILOMETRO 503|H
3513|13|LA SABANA|H
3513|14|LA VICU#A|H
3543|6|DETLING|H
3513|15|RIO TAPENAGA|H
3531|4|COLONIA ABORIGEN CHACO|H
3514|14|KM 22-25 DE MAYO|H
3543|7|KILOMETRO 28|H
3534|3|MACHAGAY|H
3532|3|NAPALPI|H
6634|1|ALBERTI|B
6627|1|ACHUPALLAS|B
6634|2|ALBERTI-A VACCAREZA|B
6643|1|BAUDRIX|B
6628|1|CORONEL MOM|B
6628|2|CORONEL SEGUI|B
6627|2|EMITA|B
6632|1|LARREA|B
6643|2|PALANTELEN|B
6627|3|PLA|B
6621|1|PRESIDENTE QUINTANA|B
6628|3|VILLA MARIA|B
2938|1|ALSINA|B
2942|1|BARADERO|B
2931|1|ISLA LOS LAURELES|B
2943|1|IRENEO PORTELA|B
2761|1|SANTA COLOMA-BARADERO|B
1636|4|BARTOLOME MITRE|B
2740|1|ARRECIFES|B
1636|5|KILOMETRO 50|B
2754|1|TODD|B
2740|2|ARRECIFES|B
2754|2|VI#A|B
1923|1|BERISSO|B
1923|2|DESTILERIA YPF Y AP|B
1925|1|DOCK CENTRAL|B
1923|3|HOSPITAL NAVAL AP|B
1923|4|LOS TALAS|B
1923|5|VILLA AZUL|B
1923|6|VILLA INDEPENDENCIA|B
6643|3|ASAMBLEA|B
6640|1|BRAGADO|B
6641|1|COMODORO PY|B
6645|1|MAXIMO FERNANDEZ|B
6646|1|GENERAL O BRIEN|B
6743|1|IRALA|B
6645|2|LA LIMPIA|B
6648|1|MECHA|B
6648|2|MECHITA|B
6652|1|OLASCOAGA|B
6646|2|WARNES|B
1980|1|BRANDSEN|B
1986|1|ALTAMIRANO|B
1980|2|CORONEL BRANDSEN|B
1983|1|DOYHENARD|B
1981|1|GOBERNADOR OBLIGADO|B
1983|2|GOMEZ R|B
1983|3|GOMEZ DE LA VEGA|B
1986|2|JEPPENER|B
1980|3|KILOMETRO 37-BRANDSEN|B
1980|4|KILOMETRO 39|B
1981|2|KILOMETRO 55|B
1905|1|OLIDEN|B
1981|3|SAMBOROMBON|B
2805|3|BLONDEAU|B
2802|1|OTAMENDI-ING OTAMENDI|B
2802|2|RIO LUJAN|B
1814|1|CA#UELAS|B
9999|4|VICENT|B
1816|1|COLONIA SANTA ROSA|B
7221|1|GOBERNADOR UDAONDO|B
1981|4|KILOMETRO 58-CA#UELAS|B
1814|2|KILOMETRO 75,500|B
1816|2|LA GARITA|B
1818|1|LA NORIA|B
1816|3|LOS AROMOS|B
1812|1|MAXIMO PAZ|B
1808|1|ALEJANDRO PETION|B
1816|4|VILLA ADRIANA|B
2752|1|CAPITAN SARMIENTO|B
2754|3|LA LUISA|B
6459|1|COLONIA SERE|B
6231|1|CUENCA|B
6451|1|CURARU|B
6455|1|DRYSDALE|B
6455|2|EL CRUCE-C TEJEDOR|B
6233|1|ENCINA|B
6233|2|HEREFORD|B
6451|2|HUSARES|B
6461|1|INGENIERO BEAUGEY|B
6467|1|KILOMETRO 393|B
6451|3|MARUCHA|B
6455|3|MECOL|B
6459|2|SANTA INES|B
6455|4|CARLOS TEJEDOR|B
6457|1|TIMOTE|B
6231|2|TRES ALGARROBOS|B
6725|1|CARMEN DE ARECO|B
6727|1|GOUIN|B
2745|1|KENNY|B
6723|1|TATAY|B
6727|2|TRES SARGENTOS|B
6616|1|CASTILLA|B
6740|1|CHACABUCO|B
6743|2|COLIQUEO|B
6746|1|CUCHA CUCHA|B
6628|4|PALEMON HUERGO|B
6735|1|INGENIERO SILVEYRA|B
6746|2|MEMBRILLAR|B
6748|1|O HIGGINS|B
6734|1|RAWSON|B
6746|3|SAN PATRICIO|B
6740|2|GREGORIO VILLAFA#E|B
7136|1|ADELA|B
7116|1|MANUEL J COBO-LEZAMA|B
7135|1|COMANDANTE GIRIBONE|B
7135|2|DON CIPRIANO|B
7116|2|EL DESTINO|B
7135|3|PEDRO N ESCRIBANO|B
7136|2|GANDARA|B
7133|1|LA HORQUETA-CHASCOMUS|B
7133|2|LA REFORMA-CHASCOMUS|B
7135|4|LIBRES DEL SUR|B
7136|3|MONASTERIO|B
6628|5|EMILIO AYERZA|B
6632|2|BENITEZ|B
6627|4|RAMON BIAUS|B
6620|1|CHIVILCOY|B
6621|2|HENRY BELL|B
6623|1|INDACOCHEA|B
6623|2|LA RICA|B
6620|2|MOQUEHUA|B
6632|3|GOROSTIAGA|B
2720|1|COLON|B
2718|1|EL ARBOLITO|B
2720|2|KILOMETRO 279,8|B
2711|1|PEARSON|B
2721|1|SARASA|B
1925|2|ENSENADA|B
1929|1|ISLA SANTIAGO|B
1931|1|PIRIA|B
1931|2|PUNTA LARA|B
1931|3|REMOLCADOR GUARANI|B
1925|3|RIO SANTIAGO|B
1623|1|DIQUE LUJAN|B
1625|1|ESCOBAR|B
1619|1|GARIN|B
1623|2|INGENIERO MASCHWITZ|B
2812|1|EXALTACION DE LA CRUZ|B
2813|1|ARROYO DE LA CRUZ|B
2812|2|CAPILLA DEL SE#OR|B
2763|1|CHENAUT|B
2764|1|DIEGO GAYNOR|B
2763|2|GOBERNADOR ANDONAEGUI|B
2812|3|LA LATA|B
1633|1|CARLOS LEMME|B
2814|1|LOS CARDALES|B
2812|4|ORLANDO|B
1633|2|PAVON|B
6703|1|V PRECEPTOR M CRUZ|B
6007|1|ARRIBE#OS|B
6003|1|ASCENSION|B
6007|2|DELGADO|B
9531|1|DESV EL CHINGOLO-KM 95|B
6005|1|GENERAL ARENALES|B
6005|2|HAM|B
6003|2|LA ANGELITA|B
6007|3|LA PINTA|B
6003|3|LA TRINIDAD|B
1737|1|GENERAL LAS HERAS|B
1733|1|ENRIQUE FYNN|B
1739|1|GENERAL HORNOS-HORNOS|B
1737|2|LA CHOZA|B
1735|1|LOZANO|B
1733|2|PLOMER|B
1739|2|SPERATTI|B
1987|1|GENERAL PAZ|B
1987|2|ALEGRE|B
1987|3|GENERAL PAZ-RANCHOS|B
1981|5|KILOMETRO 70|B
1981|6|KILOMETRO 77|B
1981|7|LOMA VERDE|B
1980|5|LOS MERINOS|B
7225|1|VILLANUEVA|B
6064|1|AMEGHINO|B
6065|1|BLAQUIER|B
6062|1|CORONEL GRANADA|B
6058|1|EDUARDO COSTA|B
6039|1|DOS HERMANOS|B
6058|2|DUSSAUD|B
6057|1|EL PEREGRINO|B
6050|1|GENERAL PINTO|B
6053|1|GERMANIA-M ORELLANO|B
6051|1|GUNTHER|B
6051|2|INGENIERO BALBIN|B
6042|1|IRIARTE|B
6062|2|LOS CALLEJONES|B
6077|1|NUEVA SUIZA|B
6058|3|PAZOS KANKI|B
6063|1|PORVENIR|B
1748|1|GENERAL RODRIGUEZ|B
1746|2|AGUA DE ORO|B
1748|2|LA FRATERNIDAD|B
6700|1|LEZICA Y TORREZURI|B
6015|1|GENERAL VIAMONTE|B
6013|1|BAIGORRITA|B
6017|1|CHANCAY|B
6017|2|LA DELFINA|B
6015|2|LA ESPERANZA|B
6018|1|QUIRNO COSTA|B
6017|3|SAN EMILIO|B
6018|2|ZAVALIA|B
6244|1|BANDERALO|B
6241|1|EMILIO BUNGE|B
6105|1|CA#ADA SECA|B
6242|1|DRABBLE|B
6241|2|ELDIA|B
6242|2|ELORDI|B
6230|1|GENERAL VILLEGAS|B
6241|3|GONDRA|B
6230|2|LOS LAURELES|B
6223|1|F MARTI-CNEL CHARLONE|B
6242|3|MOORE|B
6051|3|PICHINCHA|B
6241|4|PIEDRITAS|B
6233|3|PRADERE|B
6241|5|SANTA ELEODORA|B
6105|2|STA REGINA-24 DE FEB.|B
6101|1|VILLA SABOYA|B
6235|1|VILLA SAUCE|B
6242|4|VOLTA|B
6000|1|JUNIN|B
6001|1|AGUSTINA|B
6032|1|BLANDENGUES|B
6001|2|FORTIN TIBURCIO|B
6022|1|LA ORIENTAL|B
6013|2|LAPLACETTE|B
6022|2|LAS PARVAS|B
6013|3|MORSE|B
6001|3|AGUSTIN ROCA|B
6022|3|SAFORCADA|B
1903|1|ABASTO|B
1903|2|BUCHANAN|B
1897|1|C CENTENARIO-KM 11,580|B
1900|1|CIRCUNVALACION|B
1896|1|CITY BELL|B
1909|1|IGNACIO CORREAS|B
1900|2|DOCTOR SAENZ|B
1907|1|EL CARMEN|B
1900|3|R DE ELIZALDE|B
1900|4|EL RETIRO|B
1901|1|ESQUINA NEGRA|B
1901|2|ANGEL ETCHEVERRY|B
1900|5|GAMBIER|B
1901|3|GOBERNADOR ARANA|B
1901|4|GOBERNADOR LUIS GARCIA|B
1897|2|MANUEL B GONNET|B
1897|3|JOAQUIN GORINA|B
1903|3|JOSE HERNANDEZ|B
1901|5|ING ANDRES VILLANUEVA|B
1601|1|ISLA MARTIN GARCIA|B
1900|6|LA CUMBRE - APEADERO|B
1901|6|LA GRANJA|B
1901|7|LA JOSEFA|B
1900|7|LA PLATA|B
1901|8|LAS QUINTAS|B
1900|8|LOS HORNOS|B
1907|2|NUEVA HERMOSURA|B
1901|9|LISANDRO OLMOS|B
1901|10|ADOLFO ORMA|B
1905|2|POBLET|B
1897|4|RECREO VENECIA|B
1901|11|RINGUELET|B
1903|4|MELCHOR ROMERO|B
1895|1|ARTURO SEGUI|B
1900|9|TOLOSA|B
1894|2|VILLA ELISA|B
1907|3|VILLA GARIBALDI|B
1884|3|VILLA MITRE|B
6034|1|JUAN BAUTISTA ALBERDI|B
6032|2|LEANDRO N ALEM|B
6051|4|EL DORADO|B
6031|1|FORTIN ACHA-DE BRUYN|B
6053|2|TRIGALES|B
6030|1|VEDIA|B
6075|1|ARENAZA|B
6082|1|BALSA|B
6078|1|BAYAUCA|B
6071|1|BERMUDEZ|B
6017|4|KILOMETRO 282|B
6070|1|KILOMETRO 321|B
6533|1|KILOMETRO 322|B
6075|2|KILOMETRO 352|B
6075|3|KILOMETRO 356|B
6070|2|KILOMETRO 383|B
6453|1|LAS TOSCAS|B
6070|3|LINCOLN|B
6533|2|CNL MARTINEZ DE HOZ|B
6067|1|PASTEUR|B
6453|2|CARLOS SALAS|B
6071|2|TRIUNVIRATO|B
7240|1|LOBOS|B
7243|1|JOSE SANTOS AREVALO|B
7243|2|ANTONIO CARBONI|B
7243|3|ELVIRA|B
7249|1|EMPALME LOBOS|B
7241|1|LA PORTE#A-LOBOS|B
7243|4|LOBOS|B
7245|1|SALVADOR MARIA|B
1815|1|URIBELARREA|B
7240|2|VILLA COLON|B
7249|2|ZAPIOLA|B
6703|2|ALASTUEY|B
6706|1|JAUREGUI|B
6701|1|CARLOS KEEN|B
6608|1|OLIVERA|B
6708|1|OPEN DOOR|B
6700|2|SUCRE|B
6601|1|SAN ELADIO|B
6703|3|TORRES|B
1921|1|ALVAREZ JONTE|B
1915|1|JULIO ARDITI|B
1913|1|ATALAYA|B
1919|1|BASE AERONAV PTA INDIO|B
1913|2|EMPALME MAGDALENA|B
1905|3|JOSE FERRARI|B
1911|1|GRL MANSILLA|B
1921|2|LAS TAHONAS|B
1913|3|MAGDALENA|B
1921|3|MONTE VELOZ|B
1915|2|ROBERTO J PAYRO|B
1921|4|PIPINAS-LAS PIPINAS|B
1917|1|PUNTA INDIO|B
1905|4|VERGARA|B
1917|2|VERONICA|B
1915|3|VIEYTES|B
1727|1|MARCOS PAZ|B
1727|2|KM 45 - MARCOS PAZ|B
1731|1|KILOMETRO 53|B
1981|8|KM 58 - MARCOS PAZ|B
1729|1|ELIAS ROMERO|B
1731|2|VILLARS|B
6608|2|AGOTE|B
6601|2|ALTAMIRA|B
6608|3|MANUEL JOSE GARCIA|B
6614|1|GOLDNEY|B
6608|4|GOWLAND|B
6601|3|TOMAS JOFRE|B
6601|4|LA VERDE|B
6600|1|MERCEDES|B
6614|2|SAN JACINTO|B
7220|1|MONTE|B
7221|2|FRANCISCO A BERRA|B
7220|2|FUNKE|B
7220|3|GOYENECHE|B
7221|3|KILOMETRO 128|B
7220|4|LOS EUCALIPTUS|B
7220|5|SAN MIGUEL DEL MONTE|B
7226|1|ZENON VIDELA DORNA|B
6603|1|JUAN JOSE ALMEYRA|B
6607|1|ANASAGASTI|B
6607|2|ESTEBAN DIAZ|B
6603|2|GONZALEZ RISOS|B
6603|3|INGENIERO WILLIAMS|B
6605|1|KILOMETRO 83|B
6605|2|KILOMETRO 90|B
6603|4|KILOMETRO 117|B
7243|5|LA BLANQUEADA|B
6627|5|MOLL|B
6605|3|NAVARRO|B
7243|6|SOL DE MAYO-NAVARRO|B
6516|1|AMALIA|B
6516|2|BACACAY|B
6507|1|CORBETT|B
6533|3|ALFREDO DEMARCHI|B
6516|3|DENNEHY|B
6501|1|DOCE DE OCTUBRE|B
6505|1|DUDIGNAC|B
6531|1|EL JABALI|B
6515|1|EL TEJAR|B
6500|1|FAUZON|B
6500|2|FOURNIER-P 9 DE JULIO|B
6516|4|FRENCH|B
6507|2|GERENTE CILLEY|B
6651|1|INGENIERO DE MADRID|B
6503|1|KILOMETRO 234|B
6503|2|KILOMETRO 253|B
6513|1|LA AURORA-9 DE JULIO|B
6513|2|LA NI#A|B
6507|3|MOREA|B
6501|2|MULCAHY|B
6515|2|CARLOS MARIA NAON|B
6515|3|RAMON J NEILD|B
6501|3|NORUMBEGA|B
6500|3|NUEVE DE JULIO|B
6503|3|PATRICIOS|B
6507|4|SANTOS UNZUE|B
2727|1|ACEVEDO|B
2718|2|MARIANO H ALFONSO|B
2715|1|ARROYO DEL MEDIO|B
2701|1|FRANCISCO AYERZA|B
2711|2|CAMPO BUENA VISTA|B
2717|1|JUAN A DE LA PENA|B
2701|2|DOCE DE AGOSTO|B
2715|2|EL SOCORRO|B
2718|3|FONTEZUELA|B
2717|2|GORNATTI|B
2717|3|GUERRICO|B
2700|1|KILOMETRO 7|B
2711|3|LA VANGUARDIA|B
2751|1|LA VIOLETA|B
2718|4|MAGUIRE|B
2713|1|MANUEL OCAMPO|B
2703|1|ORTIZ BASUALDO|B
2711|4|PARAJE SANTA ROSA|B
2700|2|PERGAMINO|B
2703|2|PINZON|B
2909|1|JUAN G PUJOL|B
2701|3|RANCAGUA|B
2701|4|TAMBO NUEVO|B
2718|5|URQUIZA|B
1629|2|PILAR|B
1633|3|FATIMA|B
1629|3|KILOMETRO 42|B
1635|1|KILOMETRO 45-PILAR|B
1629|4|KILOMETRO 61|B
1669|3|LA LONJA|B
1633|4|MANZONE|B
1627|1|MATHEU|B
1635|2|PRESIDENTE DERQUI TORO|B
2761|2|SANTA COLOMA-PILAR|B
1667|2|TORTUGUITAS|B
1631|1|VILLA ROSA-PILAR|B
1635|3|JUAN VUCETICH|B
1627|2|ZELAYA|B
2915|1|RAMALLO|B
2916|1|EL PARAISO|B
2916|2|LAS BAHAMAS|B
2909|2|MANANTIALES CHICOS|B
2933|1|PEREZ MILLAN|B
2914|1|RAMALLO ESTACION-VILLA|B
6403|1|BADANO|B
6239|1|CERRITO|B
6233|4|CONDARCO|B
6403|2|FORTIN OLAVARRIA|B
6401|1|VALENTIN GOMEZ|B
6239|2|GONZALEZ MORENO|B
6237|1|RIVADAVIA-AMERICA|B
6403|3|ROOSEVELT|B
6239|3|SAN MAURICIO|B
6233|5|SANSINENA|B
6401|2|SUNDBLAD|B
6403|4|VILLA SENA|B
2703|3|ROBERTO CANO|B
2703|4|CARABELAS|B
2707|1|CUATRO DE NOVIEMBRE|B
2707|2|GUIDO SPANO|B
2707|3|HUNTER|B
6003|4|LA BEBA|B
2709|1|LOS INDIOS|B
6001|4|RAFAEL OBLIGADO|B
2705|1|ROJAS|B
2709|2|SOL DE MAYO-ROJAS|B
7245|2|ROQUE PEREZ|B
7245|3|JUAN ATUCHA|B
7247|1|CARLOS BEGUERIE|B
7247|2|LA PAZ CHICA|B
7247|3|LA REFORMA-ROQUE PEREZ|B
7245|4|SANTIAGO LARRE|B
7247|4|JUAN TRONCONI|B
7267|1|ALVAREZ DE TOLEDO|B
7267|2|JUAN BLAQUIER|B
7265|1|CAZON|B
7265|2|DEL CARRIL|B
7261|1|EL MANGRULLO|B
7261|2|ESTHER|B
7261|3|GDOR ORTIZ DE ROZAS|B
7265|3|LA BARRANCOSA|B
7267|3|POLVAREDAS|B
7260|1|EMILIANO REYNOSO|B
7260|2|SALADILLO|B
7260|3|JOSE R SOJO|B
2743|1|ARROYO DULCE|B
2743|2|BERDIER|B
2747|1|CORONEL ISLENO|B
2745|2|GAHAN|B
2747|2|INES INDART|B
2745|3|LA INVENCIBLE|B
